"lat","lon","rssi_1_1","rssi_1_2","rssi_1_3","rssi_2_1","rssi_2_2","rssi_2_3","rssi_3_1","rssi_3_2","rssi_3_3","delay_1","delay_2","delay_3","pontoId"
-8.05498,-34.95783,-84.95,-99.5742857142857,-88.8985714285714,-97.4416666666667,-100.225,-89.2085714285714,-66.975,-93.436,-58.27,6,6,0,7394
-8.04867,-34.95056,-84.7542857142857,-83.1971428571428,-81.6771428571429,-82.2,-87.8775,-83.4942857142857,-95.19,-97.496,-96.7925,3,3,5,9118
-8.04836,-34.95957,-73.08,-88.2042857142857,-76.2,-93.6866666666667,-87.44,-93.4357142857143,-82.8316666666667,-106.544,-85.83,4,7,3,9276
-8.05121,-34.95238,-87.28,-90.94,-80.9671428571429,-84.59,-82.97,-88.7785714285714,-90.12,-93,-95.1975,4,4,3,8507
-8.05637,-34.95647,-91.1428571428571,-99.1157142857143,-90.77,-100.575,-92.505,-102.01,-86.4333333333333,-70.958,-92.1,6,6,1,6825
-8.04943,-34.94754,-96.58,-90.26,-96.1014285714286,-86.51,-92.8825,-97.0571428571428,-91.585,-96.186,-98.9125,4,2,6,8949
-8.05586,-34.95836,-93.79,-99.5742857142857,-90.0785714285714,-95.9383333333333,-92.8475,-87.7557142857143,-87.24,-89.988,-56.91,7,7,0,6930
-8.0537,-34.95964,-88.95,-99.6357142857143,-86.4314285714286,-94.4983333333333,-100.8325,-89.17,-78.955,-90.732,-55.33,6,7,1,7670
-8.04672,-34.95059,-81.01,-80.7,-79.4407142857143,-93.1466666666667,-94.7625,-89.7132142857143,-90.5533333333333,-99.034,-94.4075,2,4,5,9557
-8.04856,-34.95079,-83.0088775510204,-84.9228571428572,-86.5102857142857,-74.7,-90.8225,-88.0719047619048,-91.56,-98.012,-96.7925,2,4,5,9175
-8.04993,-34.95952,-84.6942857142857,-94.4,-83.9871428571429,-98.7733333333333,-97.725,-96.66,-85.4,-102.688,-91.58,5,7,3,8827
-8.05889,-34.94626,-88.6942857142857,-85.29,-89.2471428571429,-91.1866666666667,-73.2025,-64.67,-90.1733333333333,-90.5772727272727,-95.8575,8,3,6,6660
-8.05195,-34.95713,-82.53,-97.5871428571429,-90.05,-91.28,-98.52,-93.4214285714286,-67.8783333333333,-95.63,-81.16,5,6,2,8168
-8.05384,-34.94825,-92.4226190476191,-90.2421428571429,-93.71,-73.33,-75.84,-78.52,-91.2483333333333,-93.248,-97.255,5,2,5,7645
-8.05225,-34.94825,-87.1914285714286,-86.2314285714286,-82.08,-71.56,-82.0725,-84.8,-89.15,-89.63,-97.255,5,2,5,7970
-8.04903,-34.94742,-94.8285714285714,-88.26,-98.22,-84.69,-96.4925,-95.2942857142857,-93.635,-96.518,-96.3575,3,2,6,9037
-8.05131,-34.95059,-88.5914285714286,-93.2271428571429,-90.51,-86.64,-90.58,-90.4957142857143,-92.7283333333334,-95.286,-95.9225,4,3,4,8476
-8.04818,-34.95072,-80.9428571428572,-78.2,-79.57,-82.82,-89.9,-82.76,-85.9116666666667,-98.012,-96.7925,2,4,5,9313
-8.04644,-34.94671,-95.2792857142857,-87.8185714285714,-94.1016666666667,-95.48,-103.015,-91.4385714285714,-91.69,-85.004,-94.6125,3,3,7,9637
-8.05156,-34.9478,-96.71,-90.3642857142857,-95.8114285714286,-67.44,-87.01,-90.5428571428571,-95.1083333333333,-97.924,-97.6,4,2,5,8382
-8.04955,-34.95306,-79.8957142857143,-94.1171428571429,-84.44,-86.76,-94.7325,-86.5426190476191,-97.63,-96.186,-96.2825,3,4,4,8915
-8.0474,-34.95064,-85.7428571428571,-84.67,-82.1457142857143,-95.68,-92.1975,-90.6114285714286,-89.7757142857143,-99.034,-94.4075,2,4,5,9450
-8.04644,-34.94689,-95.2792857142857,-84.9957142857143,-95.2073809523809,-97.1,-103.015,-91.4385714285714,-93.2316666666667,-88.27,-94.4075,3,3,7,9635
-8.04846,-34.94698,-102.25,-88.7947619047619,-97.515,-82.75,-98.645,-97.4830357142857,-96.5633333333333,-101.648,-96.56,3,2,6,9239
-8.0547,-34.95364,-89.5,-95.3957142857143,-93.98,-93.6,-88.8325,-90.3157142857143,-92.13,-90.27,-95.0325,5,4,2,7434
-8.05145,-34.9505,-90.7128571428571,-92.5771428571429,-90.3628571428572,-87.03,-96.49,-91.3957142857143,-98.16,-94.73,-95.9225,4,3,4,8424
-8.05482,-34.9561,-88.1542857142857,-96.52,-86.51,-100.909166666667,-99.975,-95.7442857142857,-85.99,-87.058,-90.33,6,5,1,7414
-8.05204,-34.94591,-98.3,-92.9385714285714,-93.5371428571429,-47.97,-75.545,-83.3528571428571,-90.72,-91.772,-97.6,5,1,6,8104
-8.05563,-34.95405,-85.58,-96.2,-92.0042857142857,-98.2166666666667,-94.65,-94.8442857142857,-79.065,-68.664,-92.59,6,5,2,7016
-8.04786,-34.94761,-91.08,-80.6828571428571,-92.76,-92.76,-97.685,-98.04,-106.07,-102.064,-94.4075,3,3,6,9400
-8.05092,-34.95967,-71.41,-95.0071428571429,-84.0485714285714,-99.26,-91.66,-90.1542857142857,-90.1316666666667,-102.204,-92.67,5,7,2,8585
-8.0545,-34.95601,-92.8761904761905,-98.7371428571429,-82.2,-101.6425,-101.5175,-95.78,-81.62,-87.92,-89.33,6,5,1,7478
-8.05641,-34.95509,-95.4385714285714,-97.7914285714286,-94.1414285714286,-95.29,-91.8025,-90.8414285714286,-81.495,-68.544,-94.04,6,5,1,6814
-8.05219,-34.94772,-88.5814285714286,-87.8214285714286,-89.5342857142857,-51.03,-77.0975,-63.03,-88.2616666666667,-94.332,-97.6,5,1,5,8028
-8.04983,-34.95949,-86.7,-95.02,-80.01,-98.7733333333333,-97.8975,-93.71,-85.4,-102.688,-87.175,5,7,3,8846
-8.05622,-34.95721,-90.53,-99.2842857142857,-91.7642857142857,-101.055,-92.8475,-95.2528571428571,-84.33,-78.08,-78.54,7,6,1,6855
-8.05485,-34.94977,-89.2288571428572,-91.8435714285714,-90.7325,-88.47,-84.6395833333333,-82.65,-83.32,-87.994,-96.3725,6,3,4,7413
-8.05806,-34.95115,-96.1657142857143,-91.94,-92.6342857142857,-95.825,-80.4925,-93.78,-93.295,-94.14,-96.2325,7,4,3,6719
-8.05104,-34.9532,-91.0171428571429,-97.28,-85.5657142857143,-86.83,-87.2725,-98.29,-86.43,-94.758,-95.1975,4,4,3,8558
-8.05515,-34.95924,-82.6742857142857,-100.288571428571,-75.26,-95.72,-100.225,-82.7714285714286,-81.255,-85.38,-60.02,7,7,1,7350
-8.05186,-34.95732,-88.1528571428571,-97.42,-90.05,-98.54,-98.52,-93.4214285714286,-69.305,-95.63,-86.43,5,6,2,8234
-8.04807,-34.94756,-103.01,-82.2914285714286,-95.2635714285714,-91.64,-97.685,-100.962857142857,-106.07,-102.064,-94.4075,3,3,6,9363
-8.0541,-34.95758,-91.7,-99.3542857142857,-90.2728571428571,-103.1225,-101.565,-95.2242857142857,-63.55,-91.25,-76.83,6,6,1,7601
-8.05029,-34.94755,-98.64,-88.7221428571429,-96.25125,-78.77,-90.9125,-97.0185714285714,-92.33,-96.362,-98.9125,4,2,5,8761
-8.055,-34.95926,-80.9157142857143,-100.288571428571,-78.9014285714286,-95.72,-100.225,-77.53,-81.2233333333333,-89.368,-67.54,6,7,1,7393
-8.05426,-34.95596,-90.8004761904762,-97.3871428571429,-91.59,-101.954166666667,-101.5175,-95.8157142857143,-81.195,-81.3505714285714,-84.65,5,5,1,7562
-8.05046,-34.95393,-87.9,-98.4607142857143,-90.7871428571429,-101.75,-97.4925,-95.47,-87.395,-98.048,-100.93,3,5,3,8711
-8.05454,-34.95361,-89.7114285714286,-95.3957142857143,-88.57,-93.77,-88.8325,-89.9342857142857,-90.9433333333333,-80.03,-95.5475,5,4,2,7468
-8.05008,-34.95955,-82.2,-97.2514285714286,-78.14,-98.7733333333333,-97.725,-93.81,-86.3933333333333,-102.688,-83.27,5,7,3,8793
-8.04942,-34.95455,-76.7028571428571,-95.9,-79.64,-99.6966666666667,-96.755,-92.7642857142857,-80.635,-99.9346666666667,-90.22,3,5,3,8952
-8.05075,-34.95972,-95.46,-95.1142857142857,-83.76,-99.26,-93.9625,-91.3328571428572,-89.1316666666667,-102.204,-93.53,5,7,2,8615
-8.05621,-34.95074,-91.2185714285714,-91.1371428571429,-91.9266666666666,-93.03,-85.5925,-81.2485714285714,-92.89,-85.82,-96.3725,6,3,3,6860
-8.05008,-34.94752,-93.41,-80.27,-96.6971428571429,-77.77,-92.7425,-97.0185714285714,-91.4083333333333,-95.518,-98.9125,4,2,5,8795
-8.05554,-34.95481,-94.6514285714286,-97.3557142857143,-94.9885714285714,-95.25,-95.15,-90.8485714285714,-75.3566666666667,-69.134,-94.99,6,5,1,7099
-8.05512,-34.95296,-92.48,-95.1028571428571,-94.5728571428572,-96.125,-96.1125,-92.0585714285714,-81.82,-73.38,-98.4225,6,4,2,7369
-8.05311,-34.95564,-89.11,-96.3728571428571,-77.89,-100.565,-99.085,-95.6471428571429,-63.7933333333333,-85.818,-77.96,5,5,1,7788
-8.05181,-34.94851,-86.4614285714286,-92.1514285714286,-85.95,-77.63,-72.82,-84.89,-90.1666666666667,-91.412,-97.6,4,2,5,8266
-8.05341,-34.94878,-86.6814285714286,-89.1914285714286,-88.5557142857143,-75.52,-80.21,-70.4,-88.6833333333333,-86.26,-97.255,5,2,4,7738
-8.04646,-34.94599,-89.2671428571429,-88.1328571428571,-92.2535714285714,-94.59,-93.385,-94.09,-89.4108333333333,-91.32,-94.6125,3,3,7,9611
-8.05563,-34.95394,-95.08,-96.1742857142857,-91.8085714285714,-98.9783333333333,-93.09,-94.8442857142857,-79.065,-72.242,-93.595,6,5,2,7017
-8.05548,-34.95583,-92.5685714285714,-98.5685714285714,-91.76,-96.1983333333333,-89.215,-90.0914285714286,-80.6271428571429,-80.44,-86.58,6,5,1,7148
-8.04989,-34.95471,-97.6,-98.2371428571429,-84.1709523809524,-101.535,-97.4725,-92.6428571428572,-80.6172222222222,-99.9346666666667,-96.8575,3,5,3,8832
-8.05556,-34.955,-95.0828571428572,-97.1028571428571,-94.5242857142857,-95.3742857142857,-89.2275,-94.4,-82.285,-66.626,-90.315,6,5,1,7079
-8.05691,-34.95491,-92.84,-98.4071428571429,-91.09,-98.32,-90.55,-92.5028571428571,-87.675,-72.442,-93.22,7,5,2,6762
-8.04905,-34.95036,-89.8257142857143,-91.26,-88.51,-92.76,-95.78,-92.7785714285714,-96.52,-97.346,-96.7925,3,3,5,9031
-8.05112,-34.95307,-87.78,-95.0771428571428,-84.93,-84.84,-87.0575,-89.03,-90.12,-94.758,-95.1975,4,4,3,8537
-8.05229,-34.95981,-86.2528571428572,-97.33,-96.02,-98.85,-98.2575,-93.2846428571429,-84.5666666666667,-98.116,-81.08,6,7,2,7954
-8.0552,-34.95624,-81.58,-98.7371428571429,-87.9,-96.4316666666667,-95.3975,-93.6828571428572,-85.2283333333333,-75.2824,-95.16,6,6,1,7325
-8.05175,-34.95327,-83.88,-92.3028571428571,-87.26,-89.26,-88.02,-89.6385714285714,-89.205,-96.096,-95.605,4,4,3,8297
-8.05545,-34.95072,-91.4642857142857,-92.1657142857143,-97.6,-66.02,-72.915,-77.9171428571428,-87.0483333333333,-86.71,-96.3725,6,3,3,7183
-8.04642,-34.95187,-77.3671428571429,-92.65,-74.4814285714286,-90.65,-96.995,-92.28,-91.75,-103.704,-94.8175,1,5,5,9677
-8.05175,-34.95983,-86.0117142857143,-95.6842857142857,-82.76,-99.26,-98.2575,-93.5317857142857,-88.34,-99.194,-95.09,5,7,2,8294
-8.05345,-34.94899,-86.9614285714286,-89.1914285714286,-90.03,-70.02,-75.65,-79.9057142857143,-91.5983333333333,-88.652,-96.72,5,2,4,7727
-8.05168,-34.95984,-89.2,-95.6842857142857,-89.0361904761905,-99.26,-98.2575,-94.4232142857143,-88.34,-99.194,-75.27,5,7,2,8327
-8.05471,-34.94969,-90.046,-90.9964285714286,-90.7325,-81.46,-98.23,-83.4585714285714,-91.1766666666667,-87.994,-96.3725,5,3,4,7433
-8.05402,-34.95589,-91.177619047619,-97.3328571428572,-92.3671428571429,-102.270833333333,-102.0075,-96.35,-81.3,-83.062,-90.47,5,5,1,7612
-8.05526,-34.95154,-91.7171428571429,-93.55,-90.6842857142857,-91.8775,-84.895,-86.7314285714286,-90.2183333333333,-73.76,-96.7,6,3,3,7299
-8.04999,-34.95371,-83.51,-95.6435714285714,-80.0657142857143,-98.98,-95.945,-95.71,-93.44,-97.054,-99.62,3,4,3,8816
-8.05854,-34.94954,-92.1042857142857,-92.9457142857143,-91.8728571428571,-96.4233333333333,-81.3,-80.42,-93.3233333333333,-84.72,-96.2325,7,4,4,6691
-8.0512,-34.9532,-89.16,-94.2014285714286,-84.7971428571428,-68.59,-89.06,-84.03,-91.6433333333333,-94.758,-97.195,4,4,3,8511
-8.04642,-34.95284,-77.6185714285714,-86.15,-71.52,-94.605,-90.6075,-88.97,-87.2,-103.704,-97.22,1,5,5,9669
-8.05191,-34.94785,-91.59,-94.5314285714286,-87.9928571428571,-49.83,-71.6175,-79.96,-93.01,-97.646,-97.6,4,2,5,8200
-8.05059,-34.95322,-84.45,-95.3314285714286,-78.76,-94.46,-95.135,-93.7128571428571,-92.465,-96.342,-98.2875,3,4,3,8648
-8.05172,-34.95983,-86.7445714285714,-95.6842857142857,-96.02,-99.26,-98.2575,-97.91,-88.34,-99.194,-94.72,5,7,2,8309
-8.05396,-34.94825,-92.422619047619,-90.2421428571429,-93.0646428571429,-84.15,-82.46,-86.9109523809524,-91.07,-93.64,-97.255,5,2,5,7621
-8.05157,-34.94997,-91.1971428571429,-93.6228571428571,-94.6,-77.5,-81.3625,-87.89,-94.1316666666667,-93.81,-97.2725,4,3,4,8377
-8.0563,-34.95507,-94.8142857142857,-97.7914285714286,-94.0171428571429,-98.32,-90.9425,-90.6628571428571,-83.0883333333333,-68.544,-93.0075,6,5,1,6841
-8.05109,-34.95505,-84.965,-99.5096428571429,-85.0185714285714,-105,-92.3125,-91.0714285714286,-79.91,-104.4,-93.09,4,5,2,8549
-8.04809,-34.94749,-94.83,-86.7,-95.19,-94.76,-97.685,-100.962857142857,-106.07,-102.064,-94.6125,3,3,6,9354
-8.05613,-34.95748,-91.1885714285714,-99.2842857142857,-92.6014285714286,-99.4283333333333,-92.8475,-99.44,-90.0833333333333,-74.904,-70.6,7,6,0,6878
-8.05661,-34.95525,-95.2757142857143,-99.0514285714286,-93.9542857142857,-98.32,-91.8025,-90.8414285714286,-83.9966666666667,-78.76,-87.7225,6,5,1,6778
-8.05184,-34.94772,-91.6371428571429,-93.9542857142857,-90.9328571428571,-62.77,-74.005,-95.92,-91.19,-99,-97.6,4,2,5,8249
-8.0522,-34.94771,-88.5814285714286,-84.77,-89.5342857142857,-50.33,-77.0975,-64.27,-88.2616666666667,-94.332,-97.6,5,1,5,8024
-8.04774,-34.94759,-95.14,-81.36,-95.0485714285714,-90.45,-98.25,-96.33,-103.746666666667,-100.936,-94.4075,3,3,6,9413
-8.0509,-34.95056,-92.9142857142857,-94.1757142857143,-94.95,-86.64,-89.47,-87.0071428571429,-95.87,-95.582,-96.5925,4,3,4,8591
-8.05208,-34.94961,-94.64,-91.7828571428572,-92.2685714285714,-86.76,-89.19,-82.07,-91.4133333333333,-96.142,-95.5675,4,2,4,8087
-8.05537,-34.95066,-91.4642857142857,-92.1657142857143,-91.6666666666667,-87.37,-74.0929166666667,-86.78,-86.2308333333333,-80.63,-96.3725,6,3,3,7246
-8.05558,-34.9545,-91.0242857142857,-96.2,-93.52,-95.2383333333333,-90.945,-90.6785714285714,-74.895,-71.052,-97.02,6,5,2,7060
-8.05084,-34.95055,-91.64,-94.1757142857143,-92.08,-83,-89.47,-93.2,-92.64,-94.976,-96.5925,4,3,4,8600
-8.04672,-34.94514,-89.405,-89.3828571428571,-86.78,-87.9,-91.66,-80.8975,-88.4648333333333,-80.4833333333333,-96.92,4,3,7,9558
-8.04643,-34.9508,-82.08,-78.2109047619048,-82.5267619047619,-95.59,-95.485,-97.79,-90.5533333333333,-99.954,-94.4075,2,4,5,9647
-8.05444,-34.95618,-83.7,-98.7371428571429,-89.9028571428571,-101.7375,-101.5175,-93.71,-78.3476666666667,-81.3505714285714,-92.84,6,5,1,7505
-8.0564,-34.9507,-91.2185714285714,-92.1571428571429,-91.9266666666666,-96.1,-86.46625,-82.9885714285714,-91.6233333333333,-90.598,-95.73,6,3,3,6818
-8.04703,-34.94755,-99.92,-83.7257142857143,-95.3216666666667,-103.77,-103.71,-97.3835714285714,-98.94,-103.63,-94.4075,3,3,6,9519
-8.05837,-34.9501,-92.9942857142857,-92.74,-93.5628571428571,-97.5,-76.4875,-73.48,-95.91,-82.304,-96.2325,7,4,4,6706
-8.05139,-34.95985,-85.3714285714286,-95.7014285714286,-82.7085714285714,-101.56,-98.405,-92.1503571428571,-88.37,-99.194,-83.08,5,7,2,8446
-8.05255,-34.94663,-91.07,-89.8985714285714,-89.3342857142857,-63.54,-81.67,-84.4128571428571,-90.6333333333333,-94.85,-97.255,5,1,5,7900
-8.05141,-34.95055,-90.7128571428571,-92.5771428571428,-90.2971428571429,-85.89,-98.91,-91.3157142857143,-93.6483333333333,-94.73,-95.9225,4,3,4,8442
-8.04822,-34.94694,-101.145714285714,-92.7633333333333,-97.8364285714286,-86.89,-100.51,-98.47,-98.53,-101.744,-96.92,3,2,6,9302
-8.05192,-34.94669,-89.8728571428571,-92.2614285714286,-92.4071428571429,-52.89,-86.78,-89.78,-91.2083333333333,-94.728,-97.6,5,1,6,8196
-8.04851,-34.9516,-79.69,-89.75,-88.6585714285714,-98.53,-98.91,-88.5,-87.9133333333333,-98.012,-98.35,2,4,4,9202
-8.0548,-34.95363,-90.52,-95.2914285714286,-87.89,-96.5316666666667,-90.27,-90.5185714285714,-91.71,-83.87,-96.49,5,4,2,7420
-8.05236,-34.9468,-88.3285714285714,-90.7114285714286,-89.8157142857143,-59.03,-96.11,-83.2014285714286,-93.45,-90.804,-97.6,5,1,5,7938
-8.0563,-34.95695,-90.7485714285714,-99.2842857142857,-91.7642857142857,-101.055,-92.505,-94.29,-87.3566666666667,-74.15,-88.66,7,6,1,6839
-8.05953,-34.94614,-90.18,-86.3585714285714,-92.2942857142857,-93.0216666666667,-79.3775,-69.2685714285714,-90.2566666666667,-90.5772727272727,-95.8575,8,3,6,6619
-8.05222,-34.94803,-89.43,-87.49,-92.3,-64.42,-77.9275,-79.9614285714286,-89.01,-90.792,-97.6,5,2,5,8015
-8.04663,-34.95058,-88.15,-74.5251904761905,-83.585,-91.83,-92.71,-91.9132142857143,-90.5533333333333,-98.898,-94.4075,2,4,5,9570
-8.05215,-34.95669,-86.4342857142857,-98.1085714285714,-86.89,-98.54,-98.52,-93.4214285714286,-67.8783333333333,-95.63,-82.83,5,6,2,8046
-8.05185,-34.94786,-91.59,-94.0985714285714,-88.5828571428572,-58.13,-71.6175,-79.96,-90.3266666666667,-97.924,-97.6,4,2,5,8244
-8.05048,-34.95419,-89.77,-98.4607142857143,-86.08,-99.595,-97.775,-95.97,-88.5333333333333,-97.054,-100.835,3,5,3,8702
-8.05345,-34.9487,-84.6271428571429,-87.4928571428571,-88.4542857142857,-72.58,-86.72,-77.2642857142857,-90.44,-91.502,-97.255,5,2,4,7729
-8.05126,-34.94615,-90.7028571428571,-92.1285714285714,-94.2057142857143,-56.83,-83.9,-86.2,-90.225,-92.074,-97.6,5,1,6,8494
-8.05555,-34.95373,-88.4742857142857,-96.38,-91.2314285714286,-97.73,-91.89,-94.02,-77.625,-77.114,-87.52,6,4,2,7094
-8.05203,-34.95532,-80.39,-97.5771428571428,-86.2785714285714,-96.04,-99.05,-90.0342857142857,-68.8766666666667,-87.162,-97.85,4,5,2,8105
-8.04885,-34.95752,-81.7285714285714,-93.1114285714286,-76.3885714285714,-98.4933333333333,-96.8925,-94.5728571428571,-91.31,-102.228666666667,-105.13,4,6,3,9077
-8.05019,-34.9459,-94.59,-85.7285714285714,-94.8528571428571,-66.89,-83.9625,-85.9714285714286,-90.5383333333333,-93.39,-98.9125,4,1,6,8775
-8.04924,-34.95302,-72.07,-86.95,-78.9457142857143,-87.76,-91.55,-86.9985714285714,-91.8966666666667,-98.268,-96.7675,3,4,4,8988
-8.049,-34.95035,-93.2,-85.2414285714286,-91.39,-93.14,-95.0875,-90.17,-96.52,-97.496,-96.7925,3,3,5,9042
-8.05115,-34.95982,-73.64,-95.4428571428572,-80.6971428571429,-99.26,-94.9,-90.2742857142857,-91.7016666666667,-99.194,-83.02,5,7,2,8527
-8.04886,-34.95298,-76.7414285714286,-86.2335714285714,-68.63,-86.95,-89.58,-87.5514285714286,-92.765,-99.226,-96.7675,3,4,4,9073
-8.05428,-34.95765,-91.2928571428571,-99.5742857142857,-90.2728571428571,-103.1225,-101.565,-95.2242857142857,-63.55,-88.874,-69.52,6,6,1,7555
-8.05096,-34.94608,-91.0685714285714,-90.42,-93.78,-73.14,-82.6825,-81.27,-88.5,-93.226,-97.6,5,1,6,8577
-8.04799,-34.94765,-97.8121428571429,-79.38,-95.3464285714286,-94.89,-97.685,-96.4,-106.07,-102.064,-94.4075,3,3,6,9380
-8.04714,-34.95393,-72.08,-89.21,-84.64,-91.4786666666667,-92.78,-88.09,-80.3111111111111,-102.828,-95.695,2,5,4,9501
-8.05214,-34.95672,-86.4342857142857,-98.1085714285714,-98.61,-98.54,-98.52,-93.4214285714286,-67.8783333333333,-91.14,-90.41,5,6,2,8058
-8.04701,-34.94758,-101.18,-85.4142857142857,-98.53,-85.755,-96.9,-97.4207142857143,-89.99,-101.806,-94.4075,3,3,6,9525
-8.04686,-34.95385,-81.21,-86.4342857142857,-63.89,-90.12,-83.77,-91.7371428571429,-71.88,-102.828,-96.7175,2,5,4,9542
-8.05516,-34.95264,-95.94,-95.1028571428571,-94.0014285714286,-95.07,-80.96,-91.59,-84.69,-76.63,-96.7625,6,4,2,7348
-8.05575,-34.95883,-88.7314285714286,-99.5742857142857,-85.6771428571429,-94.765,-100.225,-84.6542857142857,-87.24,-85.38,-65.66,7,7,0,6961
-8.04778,-34.94763,-94.4114285714286,-81.3428571428571,-86.51,-89.26,-98.25,-97.09,-104.68,-99.58,-94.4075,3,3,6,9409
-8.05546,-34.95557,-96.04,-97.8657142857143,-94.2571428571429,-97.41,-89.4,-92.64,-73.0316666666667,-59.63,-91.85,6,5,1,7171
-8.05199,-34.95199,-76.69,-90.3042857142857,-81.3771428571429,-85.01,-95.78,-91.4528571428571,-91.4916666666667,-94.732,-95.605,4,3,3,8133
-8.05265,-34.95337,-78.95,-98.9328571428571,-83.26,-100.768333333333,-97.1,-97.2671428571429,-98.395,-98.222,-95.605,4,4,2,7880
-8.04863,-34.95967,-82.95,-88.4828571428571,-70.9671428571429,-90.9033333333333,-88.0175,-92.15,-84.74,-106.544,-85.83,4,7,3,9132
-8.0485,-34.95076,-81.5942857142857,-86.2714285714286,-81.3228571428571,-78.32,-95.09,-85.15,-92.46,-98.012,-96.7925,2,4,5,9212
-8.05626,-34.9565,-91.1428571428571,-99.1157142857143,-90.34,-100.575,-95.53,-95.2785714285714,-86.4333333333333,-77.108,-91.91,6,6,1,6845
-8.05344,-34.95573,-86.8614285714286,-96.3785714285714,-88.28,-100.565,-100.04,-96.3214285714286,-63.7933333333333,-82.07,-90.97,5,5,1,7730
-8.04849,-34.94696,-98.22,-86.9233333333333,-93.855,-83.4284615384615,-103.04,-94.62125,-101.91,-101.64,-96.56,3,2,6,9218
-8.04949,-34.95305,-73.88,-88.14,-75.44,-90.76,-94.6675,-87.6054761904762,-91.8966666666667,-96.186,-96.2825,3,4,4,8938
-8.04923,-34.95618,-83.2,-91.7,-78.8514285714286,-98.6366666666667,-96.22,-100.12,-86.1466666666667,-102.228666666667,-96.34,3,6,3,8992
-8.05585,-34.95078,-88.28,-93.5357142857143,-91.6666666666667,-85.28,-77.245,-81.96,-92.7333333333333,-93.204,-96.3725,6,3,3,6934
-8.05584,-34.95502,-97.73,-97.7914285714286,-93.75,-96.76,-90.86,-89.5085714285714,-80.7433333333333,-84.63,-96.8,6,5,1,6937
-8.04855,-34.9529,-70.94,-80.44,-78.19,-82.44,-87.3625,-87.4014285714286,-88.76,-99.226,-96.7675,2,4,4,9177
-8.05767,-34.95244,-93.6614285714286,-91.4485714285714,-91.4928571428571,-96.65,-81.3375,-86.67,-92.2733333333333,-78.104,-93.35,7,4,3,6735
-8.05318,-34.94884,-87.09,-88.6757142857143,-89.49,-67.23,-78.67,-84.47,-88.5633333333333,-91.502,-97.255,5,2,4,7778
-8.05451,-34.94958,-89.826,-89.05,-90.7325,-85.04,-82.92,-81.86,-91.7533333333333,-88.486,-96.3725,5,2,4,7475
-8.05625,-34.95507,-94.8142857142857,-97.7914285714286,-93.0428571428572,-96.6,-90.9425,-90.6628571428571,-83.0883333333333,-68.544,-90.16,6,5,1,6850
-8.05323,-34.95397,-97.3,-96.4985714285714,-86.38,-98.5183333333333,-95.3975,-95.0471428571428,-94.57,-96.198,-96.55,5,4,2,7772
-8.048,-34.94765,-96.275,-80.13,-104.485,-99.295,-97.685,-99.98,-106.07,-102.064,-94.4075,3,3,6,9378
-8.05146,-34.95046,-92.2042857142857,-92.5771428571428,-91.59,-86.47,-94.265,-90.2871428571429,-94.785,-94.73,-95.9225,4,3,4,8417
-8.05143,-34.95325,-88.3042857142857,-92.1871428571428,-84.8342857142857,-85.58,-87.49,-85.7528571428571,-88.7683333333333,-95.046,-94.7075,4,4,3,8432
-8.05605,-34.95776,-91.1885714285714,-99.2842857142857,-91.3728571428571,-95.9383333333333,-92.8475,-92.9342857142857,-89.135,-80.462,-66.79,7,6,0,6894
-8.05865,-34.94921,-91.9971428571429,-93.0442857142857,-91.8728571428571,-91.99,-87.1308333333333,-82.56,-92.23,-82.84,-95.8575,7,3,4,6676
-8.05514,-34.94997,-92.78,-92.4414285714286,-93.1377380952381,-84.33,-78.15,-80.5614285714286,-88.57,-83.77,-96.3725,6,3,4,7360
-8.0554,-34.95608,-85.53,-98.5685714285714,-90.97,-96.1066666666667,-93.49,-91.41,-88.5316666666667,-87.14,-90.41,6,6,1,7218
-8.04713,-34.95059,-87.4385714285714,-79.0542857142857,-83.2,-94.83,-93.6175,-91.0142857142857,-90.0516666666667,-99.034,-94.4075,2,4,5,9503
-8.04842,-34.95259,-79.76,-87.0628571428571,-74.51,-78.82,-90.9425,-83.76,-88.71,-98.59,-96.7175,2,4,4,9258
-8.05471,-34.95609,-90.1742857142857,-98.7371428571429,-88.4,-100.909166666667,-99.975,-96.1,-81.13,-87.058,-90.22,6,5,1,7431
-8.05448,-34.95603,-92.8761904761905,-98.7371428571429,-83.7,-101.237857142857,-101.18,-95.78,-79.1533333333333,-83.474,-93.28,6,5,1,7481
-8.0517,-34.95984,-86.7445714285714,-95.6842857142857,-88.95,-99.26,-98.2575,-100.49,-88.34,-99.194,-84.83,5,7,2,8319
-8.04924,-34.95612,-77.3814285714286,-95.2228571428571,-78.39,-98.6366666666667,-97.16,-94.17,-86.1466666666667,-102.228666666667,-99.61,3,6,3,8987
-8.04856,-34.95856,-97.1,-92.3842857142857,-85.6071428571429,-96.4233333333333,-93.985,-95.1042857142857,-83.1183333333333,-106.544,-91.08,4,7,3,9168
-8.0551,-34.95317,-88.28,-94.5757142857143,-92.2842857142857,-95.9,-96.09,-88.0728571428571,-81.085,-80.13,-97.5125,6,4,2,7377
-8.04801,-34.94765,-91.64,-80.5042857142857,-93.9935714285714,-86.76,-97.685,-96.21,-106.07,-102.064,-94.4075,3,3,6,9377
-8.04954,-34.95458,-79.3764285714286,-93.84,-78.89,-99.55,-98.67,-93.3442857142857,-80.635,-99.9346666666667,-94.85,3,5,3,8919
